year,selling_price,km_driven,fuel,seller_type,transmission,owner,selling_price
2016,428800.0,36000,1,0,0,1,428800.0
2008,147400.0,90000,1,0,0,1,147400.0
2015,311550.0,130000,1,0,0,0,311550.0
2010,154099.33000000002,120000,1,0,0,1,154099.33000000002
2018,284750.0,15000,0,0,0,0,284750.0
2008,63650.00000000001,120000,0,0,0,2,63650.00000000001
2012,113900.0,170000,3,0,0,2,113900.0
2016,154099.33000000002,37500,0,0,0,1,154099.33000000002
1999,30150.0,50000,0,0,0,2,30150.0
2007,320930.0,145000,0,0,0,2,320930.0
2016,247900.00000000003,60000,0,0,0,0,247900.00000000003
2016,227800.0,30000,0,0,0,0,227800.0
2016,415400.0,35000,0,0,0,0,415400.0
2012,180900.0,60000,1,0,0,0,180900.0
2018,268000.0,35000,1,0,0,0,268000.0
2015,174200.0,40000,0,0,0,0,174200.0
2003,32160.000000000004,50000,0,0,0,3,32160.000000000004
2015,67000.0,23800,0,0,0,1,67000.0
2015,328300.0,70000,1,0,0,0,328300.0
2010,80400.0,90000,3,0,0,1,80400.0
2008,83750.0,102000,0,0,0,1,83750.0
2013,107200.0,80000,0,0,0,0,107200.0
2019,127300.00000000001,5000,0,0,0,0,127300.00000000001
2019,1139000.0,10000,1,0,0,0,1139000.0
2011,167500.0,50000,0,0,0,0,167500.0
2019,335000.0,15000,0,0,0,0,335000.0
2008,268000.0,35000,0,0,0,1,268000.0
2011,335000.0,20000,0,0,0,0,335000.0
2014,1206000.0,99000,1,0,1,0,1206000.0
2008,214400.0,90000,0,0,0,0,214400.0
2007,167500.0,47000,0,1,1,0,167500.0
2010,70350.0,90000,1,0,0,2,70350.0
2018,368500.0,20000,0,0,0,0,368500.0
2019,402000.0,1100,0,0,1,0,402000.0
2020,140700.0,40000,0,0,0,0,140700.0
2012,140700.0,15000,0,0,0,0,140700.0
2009,100500.0,40000,0,0,0,0,100500.0
2008,83750.0,60000,0,0,0,0,83750.0
2016,254600.00000000003,20000,0,0,0,0,254600.00000000003
2019,402000.0,5000,0,0,0,0,402000.0
2016,328300.0,27000,0,0,0,0,328300.0
2018,365150.0,38000,1,0,0,1,365150.0
2015,167500.0,25000,0,0,0,0,167500.0
2020,703500.0,1100,0,0,0,0,703500.0
2007,67000.0,100000,0,0,0,0,67000.0
2014,167500.0,100000,1,0,0,1,167500.0
2007,67000.0,110000,0,0,0,0,67000.0
2016,234500.0,60000,1,0,0,1,234500.0
2012,247900.00000000003,70000,1,0,0,1,247900.00000000003
2004,81070.0,110000,0,0,0,1,81070.0
2017,381900.0,44077,0,1,1,0,381900.0
2017,525950.0,24000,1,0,0,0,525950.0
2018,569500.0,30000,1,0,0,0,569500.0
2016,251250.00000000003,30000,0,0,0,1,251250.00000000003
2017,414730.0,40000,0,0,0,0,414730.0
2011,224450.0,90000,1,0,0,1,224450.0
2006,335000.0,50000,1,0,0,0,335000.0
2003,40200.0,100000,0,0,0,1,40200.0
2010,87100.0,50000,0,0,0,1,87100.0
2015,140700.0,210000,1,0,0,0,140700.0
2019,1273000.0,20000,1,0,0,0,1273000.0
2013,180900.0,70000,1,0,0,1,180900.0
2010,150750.0,100000,0,0,0,1,150750.0
2011,100500.0,160000,0,0,0,1,100500.0
2013,115910.0,70000,1,0,0,0,115910.0
2018,3216000.0,9422,1,0,1,0,3216000.0
2017,475700.0,110000,1,0,1,0,475700.0
2019,1005000.0000000001,20000,0,0,0,0,1005000.0000000001
2017,368500.0,20000,0,0,0,0,368500.0
2008,38860.0,70000,0,0,0,1,38860.0
2012,804000.0,60000,0,0,1,2,804000.0
2013,335000.0,150000,1,0,0,0,335000.0
2009,80400.0,83000,0,0,0,1,80400.0
2012,201000.0,250000,1,0,0,0,201000.0
2018,201000.0,30000,0,0,0,0,201000.0
2015,197650.0,21000,0,0,0,0,197650.0
2018,393290.0,80000,2,0,0,0,393290.0
2012,288100.0,50000,0,0,0,1,288100.0
2007,82410.0,50000,0,0,0,1,82410.0
2012,301500.0,48500,1,0,1,1,301500.0
2007,87100.0,60000,0,0,0,2,87100.0
2010,73700.0,90000,1,0,0,1,73700.0
2010,134000.0,240000,1,0,0,2,134000.0
2015,214400.0,70000,0,0,0,1,214400.0
2014,201000.0,50000,0,0,0,0,201000.0
2016,234500.0,110000,0,0,0,0,234500.0
2018,536000.0,50000,0,0,0,0,536000.0
2016,180900.0,175000,1,0,0,0,180900.0
2017,361800.0,60000,0,0,0,0,361800.0
2011,107200.0,60000,2,0,0,1,107200.0
2013,227800.0,100000,1,0,0,1,227800.0
2017,234500.0,40000,0,0,0,1,234500.0
2011,201000.0,100000,1,0,0,0,201000.0
2013,221100.0,63000,1,0,0,0,221100.0
2016,217750.0,80000,2,0,0,1,217750.0
2013,167500.0,55000,1,0,0,0,167500.0
2013,167500.0,55000,1,0,0,0,167500.0
2015,160800.0,60000,0,0,0,0,160800.0
2020,365150.0,5000,0,0,0,0,365150.0
2015,201000.0,48000,0,1,0,0,201000.0
2010,87100.0,80000,0,0,0,1,87100.0
2017,160800.0,50000,0,0,0,0,160800.0
2018,241200.0,15000,0,0,0,0,241200.0
2012,167500.0,70000,1,0,0,0,167500.0
2019,318250.0,105000,1,1,1,0,318250.0
2016,402000.0,50000,1,0,0,1,402000.0
2010,100500.0,80000,1,0,0,1,100500.0
2017,469000.0,50000,1,0,0,0,469000.0
2016,864300.0,5000,1,0,0,0,864300.0
2004,53600.0,58000,0,0,0,0,53600.0
2015,284750.0,12000,0,0,0,0,284750.0
2018,335000.0,10000,0,0,1,0,335000.0
2012,129310.00000000001,45000,0,0,0,1,129310.00000000001
2015,536000.0,10000,0,0,0,0,536000.0
2008,100500.0,50000,0,0,0,0,100500.0
2002,53600.0,40000,0,0,0,3,53600.0
2010,87100.0,100000,1,0,0,2,87100.0
2012,187600.0,80000,1,0,0,1,187600.0
2011,154099.33000000002,110000,1,0,0,1,154099.33000000002
2008,53600.0,120000,0,0,0,0,53600.0
2010,46900.0,10000,0,0,0,0,46900.0
2013,160800.0,60000,1,0,0,1,160800.0
2010,254600.00000000003,72000,1,0,0,1,254600.00000000003
2013,160800.0,60000,1,0,0,1,160800.0
2006,53600.0,110000,0,0,0,0,53600.0
2013,177550.0,50000,0,0,0,0,177550.0
2018,214400.0,25000,0,0,0,0,214400.0
2014,335000.0,120000,1,0,0,2,335000.0
2016,871000.0,55000,1,0,0,0,871000.0
2018,1005000.0000000001,35000,1,0,0,0,1005000.0000000001
2016,1206000.0,110000,1,0,1,0,1206000.0
2014,402000.0,80000,1,0,0,1,402000.0
2018,281400.0,80000,0,0,0,0,281400.0
2009,93800.0,120000,0,0,0,0,93800.0
2010,201000.0,100000,1,0,0,1,201000.0
2006,67000.0,60000,0,1,0,1,67000.0
2017,234500.0,25000,0,1,0,0,234500.0
2018,569500.0,19000,0,1,0,0,569500.0
2008,93800.0,54000,0,1,0,0,93800.0
2015,368500.0,17100,0,1,0,1,368500.0
2017,351750.0,19000,0,1,1,0,351750.0
2015,314900.0,146000,1,1,0,0,314900.0
2013,603000.0,98000,1,1,1,0,603000.0
2011,335000.0,224642,1,1,0,1,335000.0
1998,53600.0,120000,0,0,0,1,53600.0
2011,117250.0,175000,1,0,0,0,117250.0
2017,904500.0,15000,1,0,1,1,904500.0
2017,536000.0,50000,1,0,0,0,536000.0
2017,167500.0,15000,0,0,0,0,167500.0
2018,469000.0,25000,0,0,1,0,469000.0
2019,536000.0,25000,1,0,0,0,536000.0
2013,442200.0,69000,1,0,0,0,442200.0
2015,311550.0,60000,1,0,0,2,311550.0
2006,120600.0,222435,1,0,0,1,120600.0
2017,402000.0,66000,1,0,0,2,402000.0
2010,100500.0,110000,0,0,0,0,100500.0
2014,301500.0,78000,1,0,0,1,301500.0
2019,483070.0,10000,0,0,0,0,483070.0
2018,201000.0,35000,0,0,0,0,201000.0
2019,670000.0,10000,1,0,0,0,670000.0
2016,201000.0,40000,0,0,0,0,201000.0
2013,301500.0,120000,1,0,0,0,301500.0
1997,52930.0,70000,0,0,1,0,52930.0
2017,365150.0,40000,1,0,0,0,365150.0
2018,566149.3300000001,20000,1,0,0,0,566149.3300000001
2016,469000.0,93000,1,0,0,0,469000.0
2016,435500.0,159000,1,0,0,0,435500.0
2014,351750.0,75000,1,0,0,1,351750.0
2006,73700.0,101100,1,0,0,2,73700.0
2011,120600.0,66000,1,0,0,0,120600.0
2012,187600.0,30000,0,0,0,1,187600.0
2019,268000.0,10000,0,0,0,0,268000.0
2012,418750.0,126000,1,0,0,1,418750.0
2015,358450.0,70000,1,0,0,0,358450.0
2017,308199.33,50000,1,0,0,0,308199.33
2010,201000.0,100000,1,0,0,0,201000.0
2007,187600.0,60000,0,0,1,0,187600.0
2014,335000.0,70000,0,0,0,0,335000.0
2019,804000.0,1200,0,0,0,0,804000.0
2016,201000.0,40000,0,0,0,0,201000.0
2011,120600.0,80000,1,0,0,2,120600.0
2011,120600.0,134444,0,0,1,1,120600.0
2009,52260.0,120000,0,0,0,1,52260.0
2011,107200.0,120000,1,0,0,0,107200.0
2014,402000.0,238000,1,0,0,0,402000.0
2008,73700.0,100000,0,0,0,1,73700.0
2011,301500.0,110000,1,0,0,1,301500.0
2019,904500.0,35000,1,0,0,0,904500.0
2003,80400.0,165000,0,0,0,1,80400.0
2018,696800.0,42000,1,0,0,0,696800.0
2014,261300.00000000003,70000,1,0,0,1,261300.00000000003
2011,43550.0,60000,0,0,0,1,43550.0
2013,214400.0,115000,1,0,0,2,214400.0
2017,482400.0,70000,1,0,0,0,482400.0
2007,147400.0,80000,0,0,0,1,147400.0
2011,150750.0,65000,0,1,0,0,150750.0
2010,134000.0,150000,1,0,0,1,134000.0
2015,291449.33,75000,1,1,0,1,291449.33
2012,201000.0,63700,1,0,0,0,201000.0
2018,469000.0,74800,1,0,0,0,469000.0
2009,335000.0,105000,1,0,0,1,335000.0
2016,335000.0,40000,1,0,0,0,335000.0
2016,268000.0,90000,1,0,0,1,268000.0
2015,552750.0,75000,1,1,0,1,552750.0
2018,482400.0,15000,1,0,0,0,482400.0
2009,73700.0,30000,0,0,0,1,73700.0
2014,402000.0,100000,1,0,0,1,402000.0
2009,184250.0,155000,1,0,1,2,184250.0
2012,1573830.0,149000,1,0,1,1,1573830.0
2017,495800.00000000006,60000,1,0,0,0,495800.00000000006
2017,536000.0,90000,1,0,0,0,536000.0
2019,737000.0,100000,1,0,0,0,737000.0
2012,502500.00000000006,100000,1,0,1,1,502500.00000000006
2012,134000.0,90000,0,0,0,1,134000.0
2009,140700.0,75000,1,0,0,0,140700.0
2009,180900.0,120000,1,0,0,1,180900.0
2016,422100.0,90000,1,0,0,1,422100.0
2015,251250.00000000003,55000,0,0,0,0,251250.00000000003
2010,201000.0,70000,1,0,0,0,201000.0
2016,388600.0,95000,1,0,0,1,388600.0
2014,368500.0,50000,1,0,0,0,368500.0
2016,502500.00000000006,50000,1,0,0,0,502500.00000000006
2014,167500.0,60516,0,0,0,0,167500.0
2012,291449.33,235000,1,0,0,1,291449.33
2007,603000.0,76731,1,1,1,0,603000.0
2016,458950.0,64000,1,1,0,0,458950.0
2014,361800.0,65000,1,1,0,0,361800.0
2018,780550.0,13000,0,1,1,4,780550.0
2014,408700.0,77000,1,1,0,0,408700.0
2011,170849.33000000002,24000,0,1,0,0,170849.33000000002
2014,187600.0,63840,0,1,0,0,187600.0
2017,247900.00000000003,25000,0,0,0,0,247900.00000000003
2011,308199.33,76400,1,0,0,1,308199.33
1998,28140.0,70000,0,0,0,2,28140.0
1998,28140.0,70000,0,0,0,2,28140.0
2011,127300.00000000001,80000,1,0,0,2,127300.00000000001
2010,110550.0,100000,0,0,0,3,110550.0
2017,475700.0,40000,1,0,0,0,475700.0
2018,804000.0,15000,0,0,0,0,804000.0
2011,154099.33000000002,70000,0,0,0,0,154099.33000000002
2018,207700.0,15000,0,0,0,0,207700.0
2015,214400.0,40000,0,0,0,0,214400.0
2006,67000.0,54000,0,0,0,0,67000.0
2009,107200.0,90000,1,0,0,0,107200.0
2007,40200.0,52000,0,0,0,0,40200.0
2012,67000.0,200000,1,0,0,2,67000.0
2016,234500.0,35000,1,0,0,1,234500.0
2017,469000.0,60000,1,0,0,0,469000.0
2017,201000.0,31489,0,0,0,0,201000.0
2018,556100.0,40000,1,0,0,0,556100.0
2013,147400.0,110000,1,0,0,0,147400.0
2009,87100.0,50000,1,0,0,0,87100.0
2012,221100.0,44000,0,0,0,0,221100.0
2010,170849.33000000002,90000,0,0,0,1,170849.33000000002
2014,402000.0,50000,0,0,0,1,402000.0
2012,140700.0,50000,0,0,0,0,140700.0
2007,80400.0,81366,0,0,0,0,80400.0
2006,63650.00000000001,110000,0,0,0,0,63650.00000000001
2006,154099.33000000002,300000,1,0,0,0,154099.33000000002
2010,154099.33000000002,70000,0,0,0,0,154099.33000000002
2013,268000.0,100000,1,0,0,0,268000.0
2005,201000.0,70000,0,0,0,1,201000.0
2013,201000.0,50000,1,0,0,0,201000.0
2009,53600.0,180000,1,0,0,1,53600.0
2008,53600.0,50000,0,0,0,1,53600.0
2007,67000.0,90000,0,0,0,1,67000.0
2012,201000.0,110000,1,0,0,0,201000.0
2018,469000.0,26000,0,0,1,0,469000.0
2016,653250.0,65000,1,0,0,0,653250.0
2009,335000.0,130000,1,0,0,0,335000.0
2013,368500.0,75000,1,0,0,1,368500.0
2014,368500.0,110000,1,0,0,1,368500.0
2014,160800.0,50000,0,0,0,0,160800.0
1997,33500.0,80000,0,0,0,1,33500.0
2009,80400.0,80000,0,0,0,1,80400.0
2013,603000.0,60000,0,0,0,1,603000.0
2009,167500.0,90000,0,0,0,1,167500.0
2017,187600.0,36000,0,0,0,0,187600.0
2010,56950.0,87000,1,0,0,0,56950.0
2011,60300.0,80000,1,0,0,0,60300.0
2015,335000.0,50000,1,0,0,0,335000.0
2013,134000.0,60000,0,0,0,0,134000.0
2015,167500.0,50000,0,0,0,0,167500.0
2014,123950.00000000001,40000,1,0,0,2,123950.00000000001
2008,67000.0,60000,0,0,0,1,67000.0
2015,408700.0,55000,1,0,0,0,408700.0
2012,194300.0,80000,1,0,0,0,194300.0
2012,201000.0,295000,1,0,0,0,201000.0
2015,150750.0,80000,0,0,0,0,150750.0
2017,214400.0,50000,0,0,0,1,214400.0
2012,90450.0,158000,1,0,0,2,90450.0
2006,268000.0,400000,1,0,0,2,268000.0
2016,268000.0,25000,0,0,0,0,268000.0
2017,381900.0,35000,0,0,0,0,381900.0
2018,335000.0,12000,0,0,0,0,335000.0
2015,87100.0,70000,0,0,0,0,87100.0
2018,241200.0,4000,0,0,0,0,241200.0
2017,355100.0,10832,0,1,0,0,355100.0
2009,167500.0,50000,0,0,0,0,167500.0
2016,402000.0,19495,0,1,0,0,402000.0
2013,381900.0,62668,1,1,0,0,381900.0
2013,569500.0,85710,1,1,0,0,569500.0
2011,167500.0,55130,1,1,0,1,167500.0
2014,388600.0,63356,1,1,0,1,388600.0
2012,1125600.0,129627,1,1,0,0,1125600.0
2010,120600.0,15000,0,0,0,0,120600.0
2017,201000.0,50000,0,0,0,0,201000.0
2012,180230.0,70000,0,0,0,1,180230.0
2018,155439.33000000002,20000,0,0,0,0,155439.33000000002
2011,100500.0,60000,0,0,0,2,100500.0
2017,331650.0,5000,0,0,0,0,331650.0
2014,469000.0,15000,0,0,0,0,469000.0
2018,268000.0,4400,0,0,0,1,268000.0
2019,401330.0,15000,1,0,0,2,401330.0
2013,282070.0,45000,1,0,0,0,282070.0
2018,563470.0,1000,1,0,0,0,563470.0
2014,197650.0,38500,0,0,0,0,197650.0
2011,147400.0,25000,0,0,0,0,147400.0
2013,167500.0,35000,1,0,0,0,167500.0
2009,737000.0,110000,1,0,0,1,737000.0
2012,201000.0,40000,0,0,0,0,201000.0
2007,53600.0,110000,0,0,0,1,53600.0
2013,144050.0,20000,1,0,0,2,144050.0
2012,164150.0,14987,0,1,0,0,164150.0
2016,435500.0,25061,1,1,0,0,435500.0
2017,509200.00000000006,42494,1,1,0,0,509200.00000000006
2014,264650.0,44875,1,1,0,0,264650.0
2014,187600.0,89741,1,1,0,1,187600.0
2016,331650.0,65000,1,1,0,0,331650.0
2016,351750.0,35000,1,1,0,0,351750.0
2009,281400.0,347089,1,1,0,0,281400.0
2010,140700.0,34500,1,0,0,0,140700.0
2018,435500.0,30000,0,0,0,0,435500.0
2018,1541000.0,39000,1,0,1,0,1541000.0
2019,351750.0,16000,1,0,0,0,351750.0
2010,130650.00000000001,80000,2,0,0,1,130650.00000000001
2016,435500.0,60000,1,0,0,0,435500.0
2015,361800.0,110000,1,0,0,0,361800.0
2014,120600.0,61000,0,0,0,0,120600.0
2017,502500.00000000006,29000,1,0,0,0,502500.00000000006
2018,656600.0,50000,1,0,0,0,656600.0
2014,167500.0,90000,1,0,0,0,167500.0
2018,368500.0,35000,0,0,1,0,368500.0
2015,341699.33,43000,0,0,0,1,341699.33
2017,214400.0,50000,0,0,0,0,214400.0
2016,184250.0,25000,0,0,0,0,184250.0
2013,368500.0,222252,1,0,0,0,368500.0
2009,97150.0,50000,0,0,0,1,97150.0
2013,167500.0,80000,1,0,0,0,167500.0
2012,348400.0,35000,1,0,0,0,348400.0
2007,63650.00000000001,85000,0,0,0,1,63650.00000000001
2011,485750.0,110000,1,0,0,2,485750.0
2006,36850.0,70000,0,0,0,1,36850.0
2014,402000.0,100000,1,0,0,0,402000.0
2013,221100.0,120000,1,0,0,1,221100.0
2015,314900.0,89000,1,0,0,0,314900.0
2013,244550.00000000003,120000,1,0,0,0,244550.00000000003
2013,167500.0,40000,0,0,0,1,167500.0
2017,288100.0,17000,0,0,0,0,288100.0
2013,268000.0,125000,1,0,0,1,268000.0
2015,412050.0,110000,0,0,0,1,412050.0
2011,100500.0,120000,1,0,0,1,100500.0
2014,160800.0,90000,1,0,0,0,160800.0
2014,536000.0,90000,1,0,0,0,536000.0
2015,160800.0,110000,3,0,0,0,160800.0
2014,402000.0,87000,1,0,0,1,402000.0
2014,536000.0,15000,1,0,0,0,536000.0
2015,107200.0,70000,0,0,0,0,107200.0
2012,234500.0,38000,0,0,0,0,234500.0
2011,201000.0,64000,0,0,0,1,201000.0
2015,267330.0,55250,1,0,0,0,267330.0
2011,201000.0,110000,1,0,0,0,201000.0
2012,100500.0,70000,0,0,1,0,100500.0
2010,214400.0,60000,1,0,0,2,214400.0
2018,857600.0,17000,1,0,0,0,857600.0
2017,201000.0,13000,0,0,0,1,201000.0
2016,670000.0,60000,1,0,0,0,670000.0
2012,730300.0,120000,1,0,0,1,730300.0
2012,301500.0,97000,1,0,0,1,301500.0
2007,40200.0,130000,0,0,0,1,40200.0
2013,335000.0,50000,0,0,0,0,335000.0
2012,134000.0,120000,1,0,0,1,134000.0
2015,435500.0,68000,1,0,0,0,435500.0
2006,40200.0,100000,0,0,0,1,40200.0
2013,168169.33000000002,80000,1,0,0,0,168169.33000000002
2012,123950.00000000001,67000,2,1,0,1,123950.00000000001
2015,103850.0,60000,0,0,0,0,103850.0
2019,402000.0,5000,0,0,0,0,402000.0
2016,201000.0,20000,0,0,0,0,201000.0
2018,569500.0,12500,0,0,0,0,569500.0
2019,314900.0,4000,2,0,0,0,314900.0
2019,402000.0,25000,0,0,0,0,402000.0
2013,469000.0,70000,1,0,0,1,469000.0
2007,46900.0,162000,3,0,0,0,46900.0
2010,837500.0,205000,1,0,0,1,837500.0
2008,435500.0,70000,0,0,1,2,435500.0
2018,301500.0,70000,1,0,0,1,301500.0
2014,502500.00000000006,100000,1,0,0,1,502500.00000000006
2013,519250.00000000006,70000,1,0,0,1,519250.00000000006
2011,536000.0,220000,1,0,0,0,536000.0
2015,241200.0,80000,0,0,0,1,241200.0
2010,167500.0,120000,1,0,0,0,167500.0
2017,998300.0000000001,22038,1,0,0,0,998300.0000000001
2013,402000.0,80000,1,0,0,0,402000.0
2010,80400.0,90000,0,0,0,0,80400.0
2012,214400.0,140000,1,0,0,1,214400.0
2011,268000.0,120000,1,0,0,1,268000.0
2015,202340.0,60000,1,0,0,0,202340.0
2011,87100.0,80000,1,0,0,1,87100.0
2014,100500.0,60000,0,0,0,1,100500.0
2012,134000.0,90000,1,0,0,1,134000.0
2012,636500.0,80000,1,0,0,0,636500.0
2008,80400.0,175000,1,0,0,1,80400.0
2019,938000.0,10000,1,0,0,0,938000.0
2017,415400.0,65000,0,0,0,0,415400.0
2012,300830.0,90000,1,0,0,0,300830.0
2007,67000.0,70000,0,0,0,0,67000.0
2018,402000.0,2500,0,0,0,0,402000.0
2016,469000.0,35000,1,0,0,0,469000.0
2012,167500.0,40000,1,0,0,0,167500.0
2018,368500.0,63000,0,0,0,0,368500.0
2013,452250.0,88000,1,1,1,0,452250.0
2015,355100.0,55000,1,1,0,0,355100.0
2014,217750.0,71014,1,1,0,0,217750.0
2015,247900.00000000003,60000,1,1,0,0,247900.00000000003
2014,241200.0,70000,1,0,0,0,241200.0
2012,435500.0,60000,0,1,1,0,435500.0
2012,133330.0,92000,1,1,0,2,133330.0
2014,190950.0,89126,1,0,0,0,190950.0
2009,174200.0,134000,1,0,1,0,174200.0
2019,582899.3300000001,15000,0,1,1,0,582899.3300000001
2016,284750.0,42500,1,1,0,0,284750.0
2012,328300.0,42000,1,1,1,0,328300.0
2015,502500.00000000006,70000,1,0,1,1,502500.00000000006
2004,83750.0,110000,0,0,0,2,83750.0
2014,148070.0,131365,1,0,0,0,148070.0
2016,485080.0,48980,1,1,1,0,485080.0
2014,294800.0,46000,0,1,1,0,294800.0
2009,46900.0,60000,0,0,0,2,46900.0
2015,342370.0,58000,1,1,0,0,342370.0
2016,529300.0,22000,1,1,0,0,529300.0
2017,428800.0,37000,0,0,0,0,428800.0
2009,80400.0,70000,0,0,0,3,80400.0
2012,84420.0,98900,1,0,0,2,84420.0
2012,80400.0,125000,1,0,0,0,80400.0
2017,435500.0,60000,1,0,0,0,435500.0
2014,301500.0,80000,0,0,0,1,301500.0
2010,73700.0,80000,2,0,0,3,73700.0
2017,402000.0,40000,1,0,0,0,402000.0
2012,415400.0,80000,1,0,0,1,415400.0
2014,402000.0,30000,1,0,0,0,402000.0
2018,532650.0,35000,1,0,0,0,532650.0
2011,201000.0,180000,1,0,0,2,201000.0
2015,331650.0,60000,1,0,0,0,331650.0
2013,1058600.0,86000,1,1,1,0,1058600.0
2015,1172500.0,127643,1,1,1,0,1172500.0
2018,904500.0,34000,1,0,1,0,904500.0
2014,234500.0,145000,1,0,0,0,234500.0
2018,201000.0,25000,0,0,1,0,201000.0
2018,268000.0,54000,0,1,0,1,268000.0
2014,1172500.0,102354,1,1,1,0,1172500.0
1999,46900.0,70000,0,0,0,3,46900.0
2018,335000.0,70000,1,0,0,0,335000.0
2017,1725250.0,36000,1,1,1,0,1725250.0
2014,231150.0,58000,0,1,0,0,231150.0
2013,147400.0,100000,1,0,0,0,147400.0
2014,1239500.0,62237,0,1,1,0,1239500.0
2005,77049.33,90000,0,1,0,1,77049.33
1999,33500.0,100000,0,0,0,1,33500.0
2017,391950.0,14000,0,1,0,0,391950.0
2018,636500.0,21394,1,1,0,0,636500.0
2018,418750.0,13800,0,0,1,0,418750.0
2017,693450.0,23000,0,1,1,0,693450.0
2015,207700.0,32686,0,1,0,0,207700.0
2017,402000.0,99700,1,0,0,0,402000.0
2019,2077000.0000000002,5000,1,0,1,0,2077000.0000000002
2014,435500.0,49654,1,1,0,0,435500.0
2016,368500.0,45457,0,1,0,0,368500.0
2017,844200.0,39221,1,1,0,0,844200.0
2016,442200.0,48220,0,1,0,0,442200.0
2017,469000.0,11114,0,1,0,0,469000.0
2008,157450.0,60208,1,1,0,0,157450.0
2013,318250.0,80000,1,1,0,0,318250.0
2008,532650.0,98600,1,1,1,0,532650.0
2016,5963000.0,13000,0,1,1,0,5963000.0
2015,2144000.0,30000,1,1,1,0,2144000.0
2019,1246200.0,18000,0,1,1,0,1246200.0
2010,2814000.0,100000,1,1,1,0,2814000.0
2015,569500.0,58000,0,1,1,0,569500.0
2017,391950.0,85441,1,1,0,0,391950.0
2015,254600.00000000003,64541,1,1,0,0,254600.00000000003
2019,435500.0,35000,1,0,0,0,435500.0
2018,402000.0,30000,0,0,0,0,402000.0
2017,291449.33,16267,0,1,0,0,291449.33
2013,351750.0,71500,1,1,0,0,351750.0
2019,3216000.0,12999,1,1,1,0,3216000.0
2008,107200.0,80000,0,0,0,0,107200.0
2007,107200.0,90000,0,0,0,1,107200.0
2012,83750.0,28000,0,0,0,0,83750.0
2015,288100.0,200000,1,0,0,0,288100.0
2017,603000.0,14700,0,0,0,0,603000.0
2000,40870.0,90000,0,0,0,1,40870.0
2017,268000.0,50000,0,0,0,0,268000.0
2009,100500.0,100000,0,0,0,1,100500.0
2019,636500.0,24000,0,0,1,0,636500.0
2013,147400.0,100000,1,0,0,0,147400.0
2007,73700.0,90000,0,0,0,0,73700.0
2015,251250.00000000003,30000,0,0,0,0,251250.00000000003
2017,234500.0,80000,0,0,0,0,234500.0
2012,207700.0,92686,1,1,0,1,207700.0
2010,60300.0,300000,0,0,0,2,60300.0
2011,234500.0,90000,0,0,0,1,234500.0
2003,67000.0,60000,0,0,0,0,67000.0
2017,871000.0,40000,1,0,1,0,871000.0
2004,46900.0,90000,0,0,0,3,46900.0
2013,150750.0,80000,1,0,0,0,150750.0
2002,97150.0,100000,0,0,0,0,97150.0
2018,623100.0,20000,1,0,0,0,623100.0
2019,368500.0,51000,0,0,0,0,368500.0
2008,56950.0,120000,0,0,0,1,56950.0
2014,187600.0,55000,0,0,0,0,187600.0
2018,241200.0,6000,0,0,0,0,241200.0
2011,100500.0,40000,0,0,0,1,100500.0
2017,603000.0,15000,0,0,1,0,603000.0
2005,80400.0,50000,1,0,0,1,80400.0
2010,144050.0,90000,0,0,0,1,144050.0
2013,368500.0,38500,1,0,0,0,368500.0
2018,519250.00000000006,35000,0,0,0,0,519250.00000000006
2001,274699.33,49359,0,0,0,2,274699.33
2005,43550.0,70000,0,0,0,1,43550.0
2008,134000.0,90000,0,0,0,1,134000.0
2010,160800.0,50000,0,0,0,1,160800.0
2012,536000.0,108731,1,0,0,0,536000.0
2010,268000.0,120000,1,0,0,0,268000.0
2016,335000.0,60000,1,0,0,0,335000.0
2007,100500.0,90000,1,0,0,2,100500.0
2014,335000.0,140000,1,0,0,1,335000.0
2014,214400.0,80000,0,0,0,0,214400.0
2013,201000.0,90000,1,0,0,0,201000.0
2017,435500.0,40000,1,0,0,0,435500.0
2018,190950.0,14000,0,0,0,0,190950.0
2012,241200.0,70000,1,0,0,1,241200.0
2009,301500.0,55000,0,0,0,1,301500.0
2011,117250.0,60000,0,0,0,2,117250.0
2011,234500.0,74000,1,0,0,1,234500.0
2020,355100.0,45000,1,1,0,0,355100.0
2017,686750.0,38000,1,1,0,0,686750.0
2017,636500.0,24000,1,1,0,0,636500.0
2017,485750.0,29976,0,1,0,0,485750.0
2017,616399.3300000001,41000,0,1,0,0,616399.3300000001
2018,469000.0,15000,1,1,0,0,469000.0
2017,485750.0,36000,1,1,0,0,485750.0
2017,562800.0,30646,0,1,0,0,562800.0
2015,244550.00000000003,23600,0,1,0,0,244550.00000000003
2014,445550.0,71318,1,1,0,0,445550.0
2003,33500.0,78098,0,0,0,0,33500.0
2014,150750.0,30000,0,0,0,0,150750.0
2012,154099.33000000002,45000,0,0,0,1,154099.33000000002
2008,97150.0,67000,0,0,0,0,97150.0
2018,418080.0,14681,1,1,0,0,418080.0
2015,335000.0,25000,0,0,0,0,335000.0
2017,502500.00000000006,18054,0,1,0,0,502500.00000000006
2015,525950.0,40000,1,0,0,0,525950.0
2011,150750.0,30000,0,0,0,0,150750.0
2017,201000.0,80000,1,0,0,0,201000.0
2016,455600.0,20000,1,0,0,0,455600.0
2016,469000.0,40000,1,0,0,0,469000.0
